timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2024-06-02 21:00:00,67831.21,67902.12,67755.0,67816.14,263.27949,1717365599999,17861134.0826993,18103,118.26816,8023956.1083653,0
2024-06-02 22:00:00,67816.13,67984.01,67809.96,67927.99,330.59344,1717369199999,22445499.1516162,23665,170.55911,11579957.7935193,0
2024-06-02 23:00:00,67928.0,67984.01,67765.62,67765.63,281.28882,1717372799999,19092448.1958307,14796,131.69283,8938740.9054426,0
2024-06-03 00:00:00,67765.62,67873.87,67612.48,67823.99,545.42052,1717376399999,36952589.8245609,25542,257.79579,17466760.2223842,0
2024-06-03 01:00:00,67824.0,68553.67,67823.8,68476.01,1377.62869,1717379999999,94044470.6386724,61426,810.04244,55288985.4826742,0
2024-06-03 02:00:00,68476.01,68793.97,68404.51,68416.08,1163.43425,1717383599999,79842066.7956941,44114,590.83328,40550926.0492769,0
2024-06-03 03:00:00,68416.09,68518.7,68201.0,68382.81,722.42687,1717387199999,49382226.6992612,31830,330.15413,22565205.8274852,0
2024-06-03 04:00:00,68382.8,68600.0,68285.29,68510.0,809.57781,1717390799999,55394848.147608,36412,395.50561,27064200.9081149,0
2024-06-03 05:00:00,68510.0,68780.0,68441.16,68700.0,803.11096,1717394399999,55120763.2641815,33881,416.82135,28608677.1143748,0
2024-06-03 06:00:00,68699.99,69221.0,68632.01,69038.94,2491.91796,1717397999999,171931860.7997726,101676,1393.61301,96145431.5554372,0
2024-06-03 07:00:00,69038.94,69179.62,68804.0,68906.7,1420.73895,1717401599999,98051588.7691627,54701,753.92263,52038123.6617527,0
2024-06-03 08:00:00,68906.7,69333.0,68906.69,69142.55,1257.93453,1717405199999,87000123.2201229,52387,664.60218,45962331.1696515,0
2024-06-03 09:00:00,69142.54,69187.06,68913.72,69014.88,669.3308,1717408799999,46225133.0392413,33872,363.01198,25072056.9998837,0
2024-06-03 10:00:00,69014.89,69186.79,68876.98,68907.99,1001.70426,1717412399999,69145428.805677,38297,445.06488,30723065.0731272,0
2024-06-03 11:00:00,68908.0,69248.99,68824.0,69080.0,897.94818,1717415999999,62024268.2441782,40359,450.34473,31104036.7539856,0
2024-06-03 12:00:00,69080.0,69769.3,69075.4,69746.23,1886.90789,1717419599999,131064991.6138527,91379,1033.16326,71768637.4852581,0
2024-06-03 13:00:00,69746.23,70288.0,69521.04,69795.34,2750.0373,1717423199999,192225055.3190408,103765,1557.0631,108861785.7560505,0
2024-06-03 14:00:00,69795.33,70079.67,68500.0,68776.01,3731.05685,1717426799999,258588599.38631272,148502,1884.34184,130594438.6374201,0
2024-06-03 15:00:00,68776.01,69631.16,68760.0,69615.28,1863.02683,1717430399999,128949670.5658856,78510,1019.93347,70606804.0414043,0
2024-06-03 16:00:00,69615.27,69715.61,68899.89,69080.02,1608.62393,1717433999999,111460021.5088438,65848,712.10362,49345599.3499574,0
2024-06-03 17:00:00,69080.02,69389.92,68800.0,69268.97,786.0188,1717437599999,54328959.923,39659,372.41139,25740735.6227685,0
2024-06-03 18:00:00,69268.98,69444.49,69162.98,69288.41,653.12456,1717441199999,45279204.8138416,29030,327.90241,22730852.0277607,0
2024-06-03 19:00:00,69288.41,69296.68,69021.77,69204.0,668.6234,1717444799999,46216093.0999746,28544,333.13168,23025281.8168341,0
2024-06-03 20:00:00,69204.0,69509.38,69101.27,69101.28,924.92879,1717448399999,64168034.8723576,32422,461.87556,32043067.5691493,0
2024-06-03 21:00:00,69101.28,69191.86,68899.51,69081.17,561.30151,1717451999999,38768818.8971814,30563,275.58858,19035137.3258636,0
2024-06-03 22:00:00,69081.17,69144.33,68810.0,69042.51,569.52117,1717455599999,39287507.8478109,27493,274.5148,18942023.7502001,0
2024-06-03 23:00:00,69042.51,69062.19,68730.51,68809.9,469.02919,1717459199999,32304750.1306012,23577,184.93103,12740540.1525584,0
2024-06-04 00:00:00,68809.89,69090.9,68629.9,69001.41,885.47608,1717462799999,60970459.9588793,35786,492.24022,33896016.6340912,0
2024-06-04 01:00:00,69001.4,69215.41,68900.6,69215.4,495.15752,1717466399999,34207917.53458,25273,250.59376,17312494.8605771,0
2024-06-04 02:00:00,69215.41,69306.67,69080.8,69139.57,426.69517,1717469999999,29523832.1177561,23387,197.93898,13697215.5926965,0
2024-06-04 03:00:00,69139.58,69370.01,69114.98,69170.22,388.66215,1717473599999,26911281.7569684,22271,202.43012,14016349.8679455,0
2024-06-04 04:00:00,69170.22,69268.27,69057.12,69061.22,385.62215,1717477199999,26683197.6059685,22358,201.32168,13931264.731935,0
2024-06-04 05:00:00,69061.22,69156.16,68914.28,68956.01,450.12894,1717480799999,31077004.4328706,22604,195.34404,13487500.2939725,0
2024-06-04 06:00:00,68956.01,69039.71,68745.68,68905.43,1152.10393,1717484399999,79360943.0775193,44777,562.98366,38777249.027645,0
2024-06-04 07:00:00,68905.43,69074.82,68894.21,69013.63,562.89903,1717487999999,38846405.4712068,25983,306.11049,21124782.1682992,0
2024-06-04 08:00:00,69013.62,69191.99,68827.0,68836.54,719.36611,1717491599999,49655592.5536423,35095,297.66407,20549869.186883,0
2024-06-04 09:00:00,68836.54,68890.01,68567.32,68717.92,1253.78456,1717495199999,86153583.9858673,47354,537.03696,36901676.2685238,0
2024-06-04 10:00:00,68717.92,68958.0,68701.83,68890.66,651.64527,1717498799999,44861843.161562,51841,385.23488,26519233.3823134,0
2024-06-04 11:00:00,68890.66,69030.0,68841.87,68955.85,518.48705,1717502399999,35738993.255618,34649,222.8336,15358907.2838532,0
2024-06-04 12:00:00,68955.84,69155.5,68843.73,68946.56,981.79689,1717505999999,67736774.82053,42519,488.2531,33683139.4439539,0
2024-06-04 13:00:00,68946.56,69830.75,68946.55,69527.99,2310.51288,1717509599999,160527442.0797367,94377,1237.04889,85939782.4523306,0
2024-06-04 14:00:00,69527.99,70089.99,69319.79,69651.49,3400.63908,1717513199999,237202758.1391326,136352,1682.35904,117365487.9606056,0
2024-06-04 15:00:00,69651.49,70480.0,69463.83,70445.0,3308.73493,1717516799999,231850900.5457166,114712,1737.74586,121794116.2139209,0
2024-06-04 16:00:00,70445.0,70999.0,70388.17,70800.0,3577.03841,1717520399999,252960425.8329,188513,1911.62556,135163675.6831292,0
2024-06-04 17:00:00,70800.0,70833.52,70360.4,70564.0,1477.20962,1717523999999,104273859.9039808,52269,667.35712,47109631.4623064,0
2024-06-04 18:00:00,70564.01,71063.45,70564.0,70693.67,2685.01525,1717527599999,190292861.9145502,73962,1486.11662,105335953.8562056,0
2024-06-04 19:00:00,70693.67,70727.76,70092.5,70423.6,1513.09125,1717531199999,106535869.4513349,53097,689.91321,48564713.2178776,0
2024-06-04 20:00:00,70423.61,70550.0,70168.67,70402.69,676.26117,1717534799999,47557871.9587697,29693,306.31789,21544329.401566,0
2024-06-04 21:00:00,70402.69,70630.08,70340.41,70620.0,560.36634,1717538399999,39501359.4143383,23524,279.56845,19708749.6998057,0
2024-06-04 22:00:00,70620.01,70736.0,70510.0,70561.3,756.17993,1717541999999,53406512.5755132,31197,362.51869,25601617.8312804,0
2024-06-04 23:00:00,70561.31,70610.0,70414.9,70537.84,482.91118,1717545599999,34064445.4442985,22922,222.41045,15687485.1067635,0
2024-06-05 00:00:00,70537.83,70900.0,70423.51,70776.0,1036.06996,1717549199999,73215789.8615304,38889,559.3603,39529511.6971342,0
2024-06-05 01:00:00,70775.99,71275.0,70646.16,70986.3,1527.72558,1717552799999,108479039.9725089,58516,897.45938,63728365.3568619,0
2024-06-05 02:00:00,70986.29,71140.3,70672.08,70837.96,1397.29959,1717556399999,99100809.9548218,48201,668.73523,47433214.729118,0
2024-06-05 03:00:00,70837.96,70991.73,70768.0,70947.58,786.32991,1717559999999,55719611.7505971,30053,357.94846,25365262.1939948,0
2024-06-05 04:00:00,70947.58,71260.0,70826.15,71168.53,1358.27161,1717563599999,96560921.6685999,49080,789.28512,56115126.3767831,0
2024-06-05 05:00:00,71168.54,71196.0,70884.61,70999.99,804.58799,1717567199999,57123889.483751,32399,366.55208,26020520.6999385,0
2024-06-05 06:00:00,70999.99,71150.0,70850.0,71119.05,1231.70706,1717570799999,87426615.6518432,34158,582.07145,41321138.570794,0
2024-06-05 07:00:00,71119.06,71379.21,71032.6,71200.0,1297.93292,1717574399999,92430026.2730687,47179,704.92269,50202234.6803749,0
2024-06-05 08:00:00,71199.99,71243.6,70880.4,70927.57,1095.54386,1717577999999,77809253.3794495,35421,528.80018,37555665.9405566,0
2024-06-05 09:00:00,70927.57,71032.08,70825.0,70894.19,758.70704,1717581599999,53809533.4732232,29514,337.77823,23959105.9563891,0
2024-06-05 10:00:00,70894.2,70908.59,70725.03,70800.33,860.62926,1717585199999,60945338.0825121,32622,361.61768,25608761.885625,0
2024-06-05 11:00:00,70800.33,71093.96,70694.61,70971.71,740.4467,1717588799999,52506425.0019438,33132,378.27997,26825776.0857751,0
2024-06-05 12:00:00,70971.7,71120.0,70652.6,70940.01,1417.83072,1717592399999,100533567.4518451,49548,680.08517,48224216.3966375,0
2024-06-05 13:00:00,70940.01,71169.99,70588.0,70730.7,1685.4948,1717595999999,119513735.287245,55324,763.6888,54161913.1628105,0
2024-06-05 14:00:00,70730.7,71080.0,70383.66,70867.99,1853.41573,1717599599999,131106606.033986,64297,946.9994,66989414.4755524,0
2024-06-05 15:00:00,70867.99,71731.35,70775.0,71580.0,2767.85879,1717603199999,197590036.20377168,94079,1562.361,111534276.687239,0
2024-06-05 16:00:00,71580.01,71758.0,71268.0,71312.77,1520.33366,1717606799999,108768859.5823192,60027,678.74025,48555665.3486136,0
2024-06-05 17:00:00,71312.78,71704.0,71231.48,71628.98,1367.90189,1717610399999,97797980.7983158,45773,682.64078,48799073.7551787,0
2024-06-05 18:00:00,71628.98,71748.22,70895.15,71096.81,1778.53896,1717613999999,126686856.5860751,61894,822.9786,58634841.9785089,0
2024-06-05 19:00:00,71096.8,71398.73,70871.2,71279.95,937.98536,1717617599999,66689960.8692456,41297,423.33546,30094719.1221697,0
2024-06-05 20:00:00,71279.95,71357.68,71160.0,71196.02,699.46084,1717621199999,49831805.5916713,29828,303.70774,21635230.507456,0
2024-06-05 21:00:00,71196.02,71211.34,71036.31,71138.42,363.26274,1717624799999,25833946.629153,20396,161.42872,11480149.6843068,0
2024-06-05 22:00:00,71138.43,71274.11,71090.0,71144.86,381.44972,1717628399999,27151286.9458048,21427,171.91486,12236550.5494898,0
2024-06-05 23:00:00,71144.85,71294.47,70700.0,71108.0,1034.39613,1717631999999,73441869.3343574,42061,479.54237,34043189.9497733,0
2024-06-06 00:00:00,71108.0,71183.99,70955.99,71018.06,470.98831,1717635599999,33484118.9870511,25523,214.57174,15255606.5777315,0
2024-06-06 01:00:00,71018.06,71189.97,70900.0,71124.0,491.92883,1717639199999,34958765.6091193,24892,212.77756,15120790.3196962,0
2024-06-06 02:00:00,71124.01,71237.02,71103.7,71160.0,454.18419,1717642799999,32324579.8659747,22556,202.42943,14407220.7054131,0
2024-06-06 03:00:00,71160.01,71188.0,71012.34,71050.0,421.21498,1717646399999,29948553.5896586,20844,154.60174,10991863.3041655,0
2024-06-06 04:00:00,71050.0,71106.46,70909.7,71054.52,591.72521,1717649999999,42019609.5110946,33327,261.88207,18597165.4663985,0
2024-06-06 05:00:00,71054.51,71084.4,70800.0,70895.45,668.78311,1717653599999,47410213.4468676,28959,277.22103,19653135.4344777,0
2024-06-06 06:00:00,70895.45,71037.72,70804.0,70887.99,577.39715,1717657199999,40948574.3337872,25944,312.25803,22147981.2016599,0
2024-06-06 07:00:00,70888.0,71069.62,70853.23,71021.47,603.86899,1717660799999,42843352.5792306,24161,302.9127,21492416.4339764,0
2024-06-06 08:00:00,71021.46,71039.5,70862.5,70904.01,518.12755,1717664399999,36750065.5792643,24549,248.48578,17623843.249058,0
2024-06-06 09:00:00,70904.01,71147.28,70904.0,70978.88,567.45225,1717667999999,40288080.8652509,28985,300.90365,21362499.244564,0
2024-06-06 10:00:00,70978.89,71000.0,70892.5,70988.0,426.66814,1717671599999,30268808.8227519,29188,211.35632,14994286.2356624,0
2024-06-06 11:00:00,70988.01,71204.59,70935.01,71170.01,798.77919,1717675199999,56779848.2287971,34973,419.51604,29819423.6216919,0
2024-06-06 12:00:00,71170.01,71443.6,71052.97,71187.17,1387.14463,1717678799999,98798401.3374154,56701,671.3696,47821254.7237278,0
2024-06-06 13:00:00,71187.18,71535.95,71000.0,71123.09,1918.70297,1717682399999,136752538.1513038,66146,937.55658,66829677.0093615,0
2024-06-06 14:00:00,71123.1,71520.0,71020.57,71464.57,1587.29162,1717685999999,113101633.9729166,54203,842.87413,60068933.988175,0
2024-06-06 15:00:00,71464.56,71700.0,71250.61,71300.0,1524.3121,1717689599999,108974135.500713,53747,801.45618,57310062.8426924,0
2024-06-06 16:00:00,71300.0,71379.93,70825.0,70948.95,2206.4127,1717693199999,156823672.2657043,71855,930.0299,66086741.8833781,0
2024-06-06 17:00:00,70948.95,71225.01,70800.0,71098.31,1300.39004,1717696799999,92366638.032654,49987,599.69076,42590061.9515334,0
2024-06-06 18:00:00,71098.3,71158.87,70871.57,71075.0,591.43061,1717700399999,42005790.1455867,33381,266.21439,18906937.7754768,0
2024-06-06 19:00:00,71075.0,71078.73,70450.0,70479.49,1416.32041,1717703999999,100195169.7803411,58109,523.56432,37034721.8705351,0
2024-06-06 20:00:00,70479.49,70742.49,70117.64,70720.01,1649.2742,1717707599999,116198201.5274557,58175,755.36923,53230806.0695228,0
2024-06-06 21:00:00,70720.01,70859.81,70667.0,70740.51,409.43665,1717711199999,28969806.6672156,22369,204.942,14500078.6111338,0
2024-06-06 22:00:00,70740.51,70920.76,70664.0,70901.01,656.5042,1717714799999,46490862.9978231,24418,358.70397,25402374.2161944,0
2024-06-06 23:00:00,70901.01,70958.89,70748.8,70799.06,603.66646,1717718399999,42766237.3563194,27234,276.70395,19601311.4941728,0
2024-06-07 00:00:00,70799.06,70883.6,70740.0,70883.05,403.79489,1717721999999,28602283.6789643,20349,185.77089,13158341.0893943,0
2024-06-07 01:00:00,70883.05,70900.0,70670.48,70840.01,493.06368,1717725599999,34906641.9328462,21551,221.70093,15693970.9944079,0
2024-06-07 02:00:00,70840.0,70872.06,70663.59,70824.08,469.58357,1717729199999,33233919.9705406,22066,244.34023,17293409.5212405,0
2024-06-07 03:00:00,70824.09,71015.2,70741.2,70989.68,456.07768,1717732799999,32336335.4700114,26609,244.63564,17345493.4269045,0
2024-06-07 04:00:00,70989.69,71274.7,70989.68,71226.52,1041.73348,1717736399999,74139007.8331988,36612,634.8542,45181654.1556713,0
2024-06-07 05:00:00,71226.52,71449.98,71170.0,71290.6,1688.26465,1717739999999,120368240.37575,47892,935.31545,66682663.1833846,0
2024-06-07 06:00:00,71290.6,71353.06,71162.38,71265.7,589.45023,1717743599999,42004151.3719137,25921,285.24172,20326191.9093809,0
2024-06-07 07:00:00,71265.7,71310.8,71068.16,71110.0,854.07909,1717747199999,60787023.851766,30435,411.29313,29273791.4729474,0
2024-06-07 08:00:00,71110.01,71192.4,71048.12,71117.2,754.25811,1717750799999,53641355.1186749,31084,379.40017,26980919.4061758,0
2024-06-07 09:00:00,71117.2,71307.28,71060.5,71302.07,605.73366,1717754399999,43106247.8418744,27688,299.81293,21336558.124746,0
2024-06-07 10:00:00,71302.06,71434.86,71202.4,71377.38,577.69729,1717757999999,41201079.6464271,31590,283.95463,20252211.8118626,0
2024-06-07 11:00:00,71377.37,71700.0,71303.4,71699.99,1238.41758,1717761599999,88578620.3283035,50186,764.14789,54668457.2451247,0
2024-06-07 12:00:00,71700.0,71997.02,70633.21,71234.09,5660.13497,1717765199999,403705022.6225351,228143,2920.17702,208459865.0164892,0
2024-06-07 13:00:00,71234.09,71655.04,71056.7,71534.6,1555.22338,1717768799999,110953220.3511937,64511,690.66641,49288439.5263272,0
2024-06-07 14:00:00,71534.6,71544.06,71170.58,71430.94,991.06966,1717772399999,70739818.5101484,48301,463.49381,33078445.2519409,0
2024-06-07 15:00:00,71430.93,71430.93,70850.0,71111.54,1650.05125,1717775999999,117330008.5223197,59869,809.66803,57567498.4823616,0
2024-06-07 16:00:00,71111.55,71208.89,70779.0,70873.47,1125.96101,1717779599999,79943957.8027209,56232,522.8021,37115921.8184246,0
2024-06-07 17:00:00,70873.48,70873.48,69800.37,69803.59,2585.76468,1717783199999,181933716.03252873,128415,1045.67503,73580952.2094525,0
2024-06-07 18:00:00,69803.59,69887.99,68420.0,69154.43,8271.3392,1717786799999,572327598.761812,369398,3653.45182,252818400.8946034,0
2024-06-07 19:00:00,69154.44,69448.0,68800.0,69255.0,1934.14143,1717790399999,133703718.5384962,75451,965.51194,66736810.0940273,0
2024-06-07 20:00:00,69255.01,69318.3,68978.52,69307.99,1132.53115,1717793999999,78292082.113036,40909,579.43473,40055923.1931097,0
2024-06-07 21:00:00,69308.0,69377.85,69203.08,69250.01,496.62495,1717797599999,34410070.1563915,25127,236.19065,16364381.9397904,0
2024-06-07 22:00:00,69250.01,69585.96,69184.0,69499.0,583.30376,1717801199999,40467624.3655237,26405,342.22366,23743320.9056968,0
2024-06-07 23:00:00,69499.0,69499.0,69323.54,69355.6,440.1511,1717804799999,30538846.1360015,21671,199.0175,13807298.670969,0
2024-06-08 00:00:00,69355.6,69482.75,69296.41,69401.5,575.16895,1717808399999,39907410.6371537,29612,265.83035,18444707.0175445,0
2024-06-08 01:00:00,69401.5,69475.04,69287.28,69465.25,531.15697,1717811999999,36863570.8866796,29931,286.43114,19879208.1515872,0
2024-06-08 02:00:00,69465.24,69465.25,69387.6,69422.11,300.25806,1717815599999,20844503.703891,21181,148.12161,10282558.481644,0
2024-06-08 03:00:00,69422.11,69525.0,69411.3,69432.0,385.05909,1717819199999,26751856.8707439,23419,221.27178,15372196.2819069,0
2024-06-08 04:00:00,69432.0,69466.92,69277.96,69316.73,426.11437,1717822799999,29557581.4197826,25988,213.92245,14838616.8905383,0
2024-06-08 05:00:00,69316.74,69342.79,69232.15,69319.99,353.35561,1717826399999,24482185.486537,22890,181.94893,12606265.6752821,0
2024-06-08 06:00:00,69320.0,69414.89,69296.26,69333.45,401.708,1717829999999,27859228.9593442,26423,204.41561,14176821.409455,0
2024-06-08 07:00:00,69333.44,69582.2,69333.44,69582.2,540.15299,1717833599999,37527841.3310506,28786,344.37897,23924579.4494383,0
2024-06-08 08:00:00,69582.2,69582.2,69381.81,69436.42,364.24008,1717837199999,25299262.6471194,26580,153.65343,10671833.9053701,0
2024-06-08 09:00:00,69436.43,69495.99,69382.8,69443.24,329.88546,1717840799999,22906839.4102347,25405,150.64233,10459950.7241913,0
2024-06-08 10:00:00,69443.25,69495.98,69360.01,69453.4,384.75747,1717844399999,26707155.038352,27851,161.19286,11188578.1477659,0
2024-06-08 11:00:00,69453.39,69515.0,69318.19,69365.93,547.11072,1717847999999,37993271.3928905,47020,194.82703,13530503.7441581,0
2024-06-08 12:00:00,69365.94,69430.0,69265.0,69360.22,436.61346,1717851599999,30277322.5607758,41218,183.88816,12752071.2083093,0
2024-06-08 13:00:00,69360.22,69430.01,69168.02,69430.0,801.65896,1717855199999,55558527.6044566,57087,393.27116,27259718.4748387,0
2024-06-08 14:00:00,69430.01,69462.25,69309.82,69461.69,538.86257,1717858799999,37394560.1185056,47982,251.12364,17426896.0885495,0
2024-06-08 15:00:00,69461.68,69491.36,69421.17,69430.01,341.4374,1717862399999,23715341.5800335,28393,139.12887,9664091.0249706,0
2024-06-08 16:00:00,69430.01,69470.16,69292.22,69387.15,570.23186,1717865999999,39558400.2746407,35860,292.4961,20292432.335433,0
2024-06-08 17:00:00,69387.16,69470.0,69336.01,69439.99,489.14706,1717869599999,33960300.8640232,45793,281.88877,19570465.0196668,0
2024-06-08 18:00:00,69440.0,69480.0,69427.98,69454.89,269.32881,1717873199999,18706067.4436395,25932,155.30313,10786355.7439872,0
2024-06-08 19:00:00,69454.88,69490.0,69427.88,69460.01,249.35631,1717876799999,17321773.9268794,19643,124.4997,8648333.1900902,0
2024-06-08 20:00:00,69460.0,69475.18,69313.31,69372.73,304.03471,1717880399999,21098511.4996674,21153,118.57818,8228473.7276501,0
2024-06-08 21:00:00,69372.74,69424.47,69327.04,69404.91,179.28795,1717883999999,12438246.3269281,17777,90.06573,6248394.7120511,0
2024-06-08 22:00:00,69404.9,69404.91,69290.28,69338.15,201.17805,1717887599999,13950301.2730545,21774,95.24069,6604005.4475804,0
2024-06-08 23:00:00,69338.15,69340.0,69292.99,69310.46,253.72476,1717891199999,17587329.2746553,16405,120.10974,8325410.0483339,0
2024-06-09 00:00:00,69310.46,69327.99,69225.84,69268.7,279.12784,1717894799999,19338703.8483201,21215,124.73844,8642496.9412873,0
2024-06-09 01:00:00,69268.7,69346.9,69230.0,69285.0,207.30721,1717898399999,14362579.2841496,16749,112.17264,7770873.1957989,0
2024-06-09 02:00:00,69285.01,69298.0,69139.93,69174.93,386.92647,1717901999999,26783333.7009184,25318,175.28987,12133501.1566163,0
2024-06-09 03:00:00,69174.92,69298.0,69130.24,69259.38,311.25819,1717905599999,21545812.1478992,18278,186.00653,12875962.1677482,0
2024-06-09 04:00:00,69259.38,69306.22,69244.64,69304.44,215.2078,1717909199999,14909318.9786893,13581,119.64335,8288352.4093918,0
2024-06-09 05:00:00,69304.44,69360.4,69234.73,69293.47,201.54054,1717912799999,13965806.4440637,17567,99.70799,6909616.92376,0
2024-06-09 06:00:00,69293.48,69400.0,69276.95,69391.01,246.31461,1717916399999,17079231.7476671,23861,121.65429,8435331.4937015,0
2024-06-09 07:00:00,69391.02,69425.7,69273.47,69295.64,368.4744,1717919999999,25555081.1035206,19290,106.9909,7420892.0371769,0
2024-06-09 08:00:00,69295.64,69356.0,69283.45,69352.15,210.63135,1717923599999,14601549.9716018,17282,78.76128,5459764.1497778,0
2024-06-09 09:00:00,69352.15,69397.19,69341.95,69369.98,195.9235,1717927199999,13589024.6552502,14803,75.18516,5214728.3803723,0
2024-06-09 10:00:00,69369.99,69373.24,69333.07,69346.49,236.87264,1717930799999,16426387.5669551,15935,87.54417,6070642.9913189,0
2024-06-09 11:00:00,69346.5,69389.0,69333.0,69367.69,225.66556,1717934399999,15651519.3287073,18782,88.33125,6126493.3214202,0
2024-06-09 12:00:00,69367.68,69760.0,69351.11,69712.95,864.72707,1717937999999,60123067.0994061,40933,558.60884,38835556.1144159,0
2024-06-09 13:00:00,69712.96,69777.0,69250.01,69467.03,1517.18414,1717941599999,105425078.2090222,50246,764.50419,53113677.494053,0
2024-06-09 14:00:00,69467.04,69559.0,69264.01,69490.12,679.92624,1717945199999,47214532.2685339,30504,352.37945,24472890.9224829,0
2024-06-09 15:00:00,69490.13,69590.37,69420.42,69508.64,716.46617,1717948799999,49809354.8103073,25953,318.11366,22116243.4411946,0
2024-06-09 16:00:00,69508.64,69636.98,69500.0,69622.88,386.18326,1717952399999,26867439.0723452,26070,222.80436,15500601.5259075,0
2024-06-09 17:00:00,69622.88,69698.48,69570.0,69660.51,281.76588,1717955999999,19619563.5907048,26988,121.62477,8468759.3496587,0
2024-06-09 18:00:00,69660.52,69848.32,69611.26,69738.1,755.07201,1717959599999,52656677.4333923,31264,396.01498,27618989.8532117,0
2024-06-09 19:00:00,69738.09,69857.14,69660.03,69710.26,559.04291,1717963199999,39011484.0421888,28061,284.06047,19820094.2441391,0
2024-06-09 20:00:00,69710.26,69730.81,69590.33,69686.85,315.37374,1717966799999,21968423.0101307,29709,133.54637,9302148.1492876,0
2024-06-09 21:00:00,69686.86,69821.53,69610.0,69749.96,275.10337,1717970399999,19179637.2263276,23095,141.38246,9856591.4879959,0
2024-06-09 22:00:00,69749.95,69787.13,69621.2,69634.35,283.03816,1717973999999,19723383.4662429,23437,127.02453,8851224.3161288,0
2024-06-09 23:00:00,69634.36,69684.93,69596.01,69648.14,171.43403,1717977599999,11937667.0662124,16662,87.60301,6099944.0146989,0
2024-06-10 00:00:00,69648.15,69655.11,69426.0,69559.99,450.64669,1717981199999,31330087.1165252,29917,200.58954,13944086.5727449,0
2024-06-10 01:00:00,69559.99,69686.42,69516.0,69625.52,475.14533,1717984799999,33081556.3204679,35659,308.20257,21458011.8760716,0
2024-06-10 02:00:00,69625.52,69801.34,69608.4,69716.0,723.3512,1717988399999,50441894.6593793,26323,477.63138,33305464.4589096,0
2024-06-10 03:00:00,69716.01,69767.41,69574.8,69613.2,336.95189,1717991999999,23480886.3757249,31475,153.9314,10727766.9453615,0
2024-06-10 04:00:00,69613.2,69677.5,69530.95,69674.33,286.62824,1717995599999,19952942.6036426,33491,131.68772,9168244.862741,0
2024-06-10 05:00:00,69674.33,69674.33,69530.0,69580.48,338.77292,1717999199999,23572781.582401,24808,167.22231,11633911.5802187,0
2024-06-10 06:00:00,69580.47,69618.76,69301.0,69429.87,802.10432,1718002799999,55753121.9909324,37018,388.59686,27015983.5779148,0
2024-06-10 07:00:00,69429.87,69500.0,69249.99,69303.99,684.35492,1718006399999,47476552.7211162,43206,251.5543,17451103.9182148,0
2024-06-10 08:00:00,69304.0,69494.99,69279.35,69387.5,544.63785,1718009999999,37815066.7956946,28674,200.84662,13944077.7638144,0
2024-06-10 09:00:00,69387.5,69474.39,69172.29,69449.99,762.57186,1718013599999,52880216.5032844,38167,370.88513,25720939.0034406,0
2024-06-10 10:00:00,69450.0,69470.93,69357.38,69439.99,440.02591,1718017199999,30543033.9414717,31574,208.96895,14504367.7000575,0
2024-06-10 11:00:00,69439.99,69550.0,69337.02,69473.89,470.06175,1718020799999,32644553.7740289,30439,259.7431,18039596.2782636,0
2024-06-10 12:00:00,69473.89,69520.01,69331.55,69363.99,455.61451,1718024399999,31632161.2880459,35972,230.25326,15985612.273712,0
2024-06-10 13:00:00,69364.0,69512.9,69201.59,69408.21,839.30304,1718027999999,58222887.3711298,46502,421.48095,29240306.1087342,0
2024-06-10 14:00:00,69408.21,69662.1,69300.01,69662.09,818.84462,1718031599999,56923394.4818515,43906,381.16687,26496723.5965364,0
2024-06-10 15:00:00,69662.1,70195.94,69612.26,70066.12,2090.82351,1718035199999,146266697.2464406,86845,1208.24412,84523496.7941654,0
2024-06-10 16:00:00,70066.12,70105.82,69722.0,69972.17,1157.81759,1718038799999,80977482.2507962,47705,545.47728,38151161.4688919,0
2024-06-10 17:00:00,69972.18,70060.0,69761.89,70043.0,591.25585,1718042399999,41330724.5759869,33362,285.53031,19959985.7636397,0
2024-06-10 18:00:00,70043.01,70141.1,69737.56,69860.01,1199.79773,1718045999999,83943331.8915157,43290,542.47929,37958920.1962079,0
2024-06-10 19:00:00,69860.01,69860.01,69386.81,69490.8,1347.29029,1718049599999,93804040.8727234,50248,513.60964,35751816.7902904,0
2024-06-10 20:00:00,69490.81,69700.51,69334.46,69632.51,1256.69999,1718053199999,87391846.2595613,83540,626.82705,43587075.6054311,0
2024-06-10 21:00:00,69632.51,69694.68,69530.0,69585.48,333.26051,1718056799999,23195420.8366716,24790,180.66476,12574282.2037711,0
2024-06-10 22:00:00,69585.49,69592.0,69424.28,69495.99,371.95973,1718060399999,25850727.2786539,25798,200.6692,13945159.3330521,0
2024-06-10 23:00:00,69495.99,69563.38,69400.01,69540.0,344.74916,1718063999999,23955141.2310768,24022,155.73985,10821129.1036278,0
2024-06-11 00:00:00,69540.0,69590.01,69400.0,69410.85,441.01662,1718067599999,30653819.3560456,43528,175.12938,12173191.5244881,0
2024-06-11 01:00:00,69410.86,69523.71,68500.0,68724.01,2101.67951,1718071199999,144903934.7672159,116707,739.57095,51011693.0423121,0
2024-06-11 02:00:00,68724.0,68922.29,67900.0,68268.62,4237.94052,1718074799999,289119703.8830404,173406,2031.18962,138574767.6696101,0
